Data,Predicted,Reference
Train,[-0.004710464360789137],[-0.03225818565279794]
Train,[-0.0004320561151121152],[-7.769851570889031e-07]
Train,[-0.0004320561151031449],[-7.769851570670464e-07]
Train,[-0.010680690448152938],[-0.016908658625533646]
Train,[0.008698624878252426],[2.147515531627273e-06]
Train,[0.006764910674834109],[-0.03181998237701682]
Train,[0.0071878552637215905],[-0.020466061799623576]
Train,[0.006443790112902344],[-2.2178075255649983e-06]
Train,[0.0071976688324214355],[0.034386940850617984]
Train,[0.008756030084798139],[1.3818615606561856e-06]
Train,[0.008751587167883577],[1.4598582711141459e-06]
Train,[0.007446199976342816],[-0.004030206474187189]
Train,[0.008324165707906643],[-9.471188573092583e-17]
Train,[0.008630475896920377],[5.46414725370726e-18]
Train,[0.008508395399639462],[1.82138241790242e-18]
Train,[0.00822134406375922],[1.092829450741452e-17]
Train,[-0.05413797064994364],[2.1475155316309158e-06]
Train,[-0.042772388742611044],[-0.02046606179962359]
Train,[-0.03926250368098771],[-0.03181998237701695]
Train,[-0.04872820966059331],[-2.2178075256323896e-06]
Train,[-0.027966964816607556],[-0.04557838729447085]
Train,[-0.04893371654529644],[1.820191515441475e-06]
Train,[-0.04893371654526063],[1.8201915155289015e-06]
Train,[-0.026269120330927216],[-0.07587621233758134]
Train,[-0.035985776818385794],[-4.1009506176001475e-06]
Train,[-0.0260409725107283],[0.03502305871878561]
Train,[-0.024930887193696048],[0.04596011552868171]
Train,[-0.04815668438459119],[2.452425396471171e-06]
Train,[-0.027481385526482698],[-3.64276483580484e-18]
Train,[-0.03918302779619868],[-1.092829450741452e-16]
Train,[-0.039759385579381364],[-1.3113953408897423e-16]
Train,[-0.0415712266833762],[9.1069120895121e-18]
Train,[0.007818667530900885],[0.034386940850618]
Train,[0.009575488941426616],[1.45985827106679e-06]
Train,[0.009580638517723115],[1.381861560628865e-06]
Train,[0.008162812409324309],[-0.004030206474187182]
Train,[0.001582731604495119],[-4.100950617578291e-06]
Train,[-0.006304090252141025],[0.04596011552868179]
Train,[-0.0028900636899820424],[0.035023058718785624]
Train,[0.006886775883254791],[2.4524253964638855e-06]
Train,[-0.00982872026396752],[-0.04635304026034097]
Train,[0.0018939220879183967],[8.766607765741092e-07]
Train,[0.001893922087899957],[8.766607766032513e-07]
Train,[-0.00044345921625538057],[-0.040709636276467155]
Train,[-0.004023362313329233],[5.282009011917018e-17]
Train,[-0.0021985863648271127],[-5.46414725370726e-18]
Train,[-0.002448920884471526],[1.82138241790242e-18]
Train,[0.002765053607161913],[9.471188573092583e-17]
Train,[0.02961799595957164],[-9.471188573092583e-17]
Train,[0.021535308023843732],[1.82138241790242e-18]
Train,[0.026208019043573245],[5.46414725370726e-18]
Train,[0.02758225066030938],[1.092829450741452e-17]
Train,[0.0022104979390431437],[-3.64276483580484e-18]
Train,[0.01611505948933032],[-1.3113953408897423e-16]
Train,[0.015428873482478823],[-1.092829450741452e-16]
Train,[0.017597600011253864],[9.1069120895121e-18]
Train,[-0.002632981251187057],[5.282009011917018e-17]
Train,[0.0001389445234118756],[1.82138241790242e-18]
Train,[0.0008924729084184754],[-5.46414725370726e-18]
Train,[0.014295605170693629],[9.471188573092583e-17]
Train,[-0.022392412326652334],[-0.026621245462551197]
Train,[0.008983574113127179],[-5.688607871304142e-07]
Train,[0.008983574113135452],[-5.688607871322355e-07]
Train,[-0.00268244147870451],[-0.010823945532928939]
Train,[-0.004659889612478411],[-0.03225642570605386]
Train,[-0.003044269667446565],[7.900587201402797e-05]
