Time,Iteration,Cost,Parameters
Tue Nov 26 17:19:11 2024,1410,0.01846021288517774,[-2.97796618  2.31247719 -2.17637505 -0.16843511  0.56703448 -2.7945566
  3.15505705  2.10728009  0.99883416 -0.95872857  0.70338989  0.93105446
  1.33842477 -1.90561882  1.06145401  2.91856147 -0.36621435 -0.36247986
 -1.93158125  0.8872557   1.7985164   2.72393058 -1.09402841 -0.34850218
 -2.46850691 -2.18627179  3.15295643  2.45237582 -0.77373533 -2.84606017
  1.44371262 -0.01313926 -2.38351339  2.22451627  1.51904408 -0.61823
  0.94132811 -1.51861243 -0.44339998  2.46045715 -0.01582128  0.68173509
  2.83869052  1.02605684  3.08043835  2.96484749  2.88247772 -2.82437005
  0.034404   -0.30861077  1.44270934  2.78122303 -0.44686278 -2.31432079
  2.41718622 -3.08179725  0.71350309 -0.60972915 -1.89267738  2.65560345
 -1.83955579 -1.69786353 -2.52948451  2.16113725 -2.21622164  2.19926269
  2.2405502   1.71175505  2.34231993  2.88926338  1.65013072  1.70326831
 -1.92580243 -2.19338492  1.27011474]
Tue Nov 26 17:30:22 2024,1411,0.021154055857504978,[-2.98562842  2.30481496 -2.16871282 -0.16077287  0.57469671 -2.80221884
  3.16271929  2.11494232  0.99117193 -0.9663908   0.69572765  0.92339222
  1.33076254 -1.91328106  1.06911625  2.92622371 -0.37387659 -0.35481762
 -1.93924348  0.89491793  1.80617864  2.73159281 -1.10169065 -0.34083995
 -2.46084467 -2.17860955  3.1452942   2.46003805 -0.7660731  -2.85372241
  1.43605039 -0.00547703 -2.37585115  2.21685404  1.51138185 -0.61056777
  0.94899034 -1.52627466 -0.43573774  2.46811938 -0.00815905  0.68939732
  2.83102828  1.03371907  3.08810058  2.95718525  2.87481549 -2.83203229
  0.04206624 -0.30094854  1.43504711  2.7735608  -0.43920055 -2.32198302
  2.42484845 -3.07413501  0.70584086 -0.60206691 -1.90033962  2.64794121
 -1.84721802 -1.70552576 -2.53714674  2.15347501 -2.22388388  2.20692493
  2.24821243  1.70409281  2.33465769  2.88160114  1.64246849  1.71093054
 -1.9181402  -2.18572269  1.2624525 ]
Tue Nov 26 17:41:01 2024,1412,0.021055599197313278,[-2.98213481  2.30830857 -2.17220643 -0.16426648  0.5712031  -2.80571244
  3.16621289  2.11843593  0.99466554 -0.96289719  0.69922126  0.91989861
  1.32726893 -1.91677467  1.07260986  2.9227301  -0.3773702  -0.35132401
 -1.94273709  0.89142432  1.80268503  2.73508642 -1.10518426 -0.33734634
 -2.46433828 -2.17511594  3.14878781  2.45654444 -0.76956671 -2.8502288
  1.43255678 -0.00897064 -2.37934476  2.22034765  1.50788824 -0.60707416
  0.95248395 -1.52278105 -0.43224413  2.47161299 -0.00466544  0.68590371
  2.83452189  1.03721268  3.09159419  2.95369164  2.8783091  -2.82853868
  0.03857263 -0.29745493  1.43854072  2.77006719 -0.43570694 -2.32547663
  2.42834206 -3.0706414   0.70234725 -0.60556052 -1.90383322  2.6444476
 -1.85071163 -1.70203216 -2.54064035  2.1499814  -2.22737748  2.21041853
  2.25170604  1.70059921  2.33116408  2.88509475  1.63897488  1.70743694
 -1.92163381 -2.18222908  1.26594611]
Tue Nov 26 17:51:40 2024,1413,0.025252237062018647,[-2.99900434  2.3251781  -2.18907596 -0.18113601  0.58807264 -2.78884291
  3.18308243  2.1015664   0.97779601 -0.97976672  0.68235173  0.90302908
  1.3103994  -1.9336442   1.08947939  2.90586057 -0.39423973 -0.36819355
 -1.95960662  0.90829386  1.78581549  2.75195595 -1.08831472 -0.35421588
 -2.44746875 -2.15824641  3.16565734  2.43967491 -0.78643624 -2.86709833
  1.41568724  0.0078989  -2.3962143   2.20347811  1.52475777 -0.62394369
  0.93561442 -1.53965058 -0.4153746   2.45474346  0.01220409  0.70277325
  2.81765236  1.02034315  3.07472465  2.97056118  2.86143956 -2.84540821
  0.05544216 -0.31432446  1.42167118  2.78693672 -0.45257647 -2.3086071
  2.41147253 -3.08751094  0.71921678 -0.62243006 -1.92070276  2.66131714
 -1.8338421  -1.71890169 -2.52377082  2.13311187 -2.21050795  2.22728807
  2.26857558  1.71746874  2.34803362  2.90196429  1.65584441  1.6905674
 -1.90476427 -2.16535955  1.28281565]
Tue Nov 26 18:02:18 2024,1414,0.025415661978105165,[-3.00168919  2.32786295 -2.19176081 -0.18382086  0.59075748 -2.79152776
  3.18039758  2.09888155  0.98048086 -0.98245157  0.68503658  0.90034423
  1.30771455 -1.93095935  1.08679454  2.90317572 -0.39692458 -0.3708784
 -1.95692177  0.90560901  1.78850034  2.7546408  -1.08562987 -0.35153103
 -2.4447839  -2.16093126  3.16297249  2.43699006 -0.78912109 -2.86441348
  1.41837209  0.00521405 -2.39889915  2.20616296  1.52207292 -0.62662854
  0.93292957 -1.53696574 -0.41268975  2.45205861  0.01488894  0.7000884
  2.82033721  1.023028    3.0774095   2.97324603  2.86412441 -2.84809306
  0.05275731 -0.31700931  1.41898633  2.78962157 -0.45526132 -2.30592225
  2.41415737 -3.09019579  0.71653193 -0.6251149  -1.91801791  2.65863229
 -1.83652695 -1.71621684 -2.52645567  2.13042702 -2.2131928   2.22460322
  2.27126042  1.72015359  2.35071847  2.89927944  1.65852926  1.69325225
 -1.90207942 -2.1680444   1.2855005 ]
Tue Nov 26 18:12:55 2024,1415,0.0259531578963229,[-3.00433636e+00  2.33051012e+00 -2.18911364e+00 -1.86468035e-01
  5.88110314e-01 -2.78888059e+00  3.18304475e+00  2.10152872e+00
  9.83128026e-01 -9.85098745e-01  6.82389407e-01  8.97697061e-01
  1.30506738e+00 -1.93360652e+00  1.08414737e+00  2.90582289e+00
 -3.94277407e-01 -3.68231225e-01 -1.95956894e+00  9.08256178e-01
  1.78585317e+00  2.75728797e+00 -1.08298270e+00 -3.48883855e-01
 -2.44743107e+00 -2.16357843e+00  3.16032532e+00  2.43963723e+00
 -7.86473919e-01 -2.86706065e+00  1.42101927e+00  2.56687668e-03
 -2.40154632e+00  2.20351579e+00  1.51942575e+00 -6.23981373e-01
  9.30282396e-01 -1.53431856e+00 -4.15336922e-01  2.45470578e+00
  1.75361116e-02  7.02735567e-01  2.81769004e+00  1.02038083e+00
  3.07476233e+00  2.97589320e+00  2.86147724e+00 -2.85074023e+00
  5.54044813e-02 -3.19656480e-01  1.42163351e+00  2.79226874e+00
 -4.57908490e-01 -2.30856942e+00  2.41680455e+00 -3.09284296e+00
  7.13884761e-01 -6.27762076e-01 -1.92066508e+00  2.65598512e+00
 -1.83917412e+00 -1.71356967e+00 -2.52910284e+00  2.12777985e+00
 -2.21054563e+00  2.22725039e+00  2.26861325e+00  1.72280076e+00
  2.35336564e+00  2.90192661e+00  1.65588209e+00  1.69589942e+00
 -1.89943225e+00 -2.17069157e+00  1.28285332e+00]
Tue Nov 26 18:23:30 2024,1416,0.025775297458609906,[-3.00405435e+00  2.33079213e+00 -2.18939564e+00 -1.86750042e-01
  5.87828307e-01 -2.78859858e+00  3.18332676e+00  2.10124672e+00
  9.82846019e-01 -9.85380752e-01  6.82107400e-01  8.97415054e-01
  1.30534938e+00 -1.93388853e+00  1.08442938e+00  2.90554088e+00
 -3.94559414e-01 -3.67949218e-01 -1.95985095e+00  9.08538185e-01
  1.78613518e+00  2.75700597e+00 -1.08326471e+00 -3.48601848e-01
 -2.44714906e+00 -2.16386044e+00  3.16060733e+00  2.43935523e+00
 -7.86191912e-01 -2.86677865e+00  1.42073726e+00  2.84888364e-03
 -2.40126431e+00  2.20379780e+00  1.51970776e+00 -6.24263380e-01
  9.30000389e-01 -1.53460057e+00 -4.15618929e-01  2.45498778e+00
  1.72541046e-02  7.02453560e-01  2.81740803e+00  1.02009882e+00
  3.07504434e+00  2.97561119e+00  2.86175925e+00 -2.85045823e+00
  5.56864883e-02 -3.19374473e-01  1.42135150e+00  2.79198674e+00
 -4.58190497e-01 -2.30885143e+00  2.41652254e+00 -3.09312497e+00
  7.13602754e-01 -6.28044083e-01 -1.92038307e+00  2.65570311e+00
 -1.83945613e+00 -1.71328766e+00 -2.52882083e+00  2.12749784e+00
 -2.21082764e+00  2.22696838e+00  2.26833125e+00  1.72251875e+00
  2.35308363e+00  2.90220862e+00  1.65616410e+00  1.69618143e+00
 -1.89971426e+00 -2.17097357e+00  1.28313533e+00]
Tue Nov 26 18:34:09 2024,1417,0.024955074959801753,[-3.00422927e+00  2.33061721e+00 -2.18957056e+00 -1.86575128e-01
  5.88003221e-01 -2.78842367e+00  3.18315184e+00  2.10142163e+00
  9.82671105e-01 -9.85555666e-01  6.82282315e-01  8.97240140e-01
  1.30517447e+00 -1.93371361e+00  1.08460429e+00  2.90536597e+00
 -3.94384500e-01 -3.67774304e-01 -1.96002587e+00  9.08713099e-01
  1.78596027e+00  2.75718088e+00 -1.08343962e+00 -3.48426934e-01
 -2.44732398e+00 -2.16368552e+00  3.16043241e+00  2.43918031e+00
 -7.86366826e-01 -2.86660373e+00  1.42056234e+00  3.02379772e-03
 -2.40108940e+00  2.20362288e+00  1.51988267e+00 -6.24438294e-01
  9.30175303e-01 -1.53477549e+00 -4.15444015e-01  2.45516270e+00
  1.70791906e-02  7.02628474e-01  2.81723312e+00  1.01992390e+00
  3.07521925e+00  2.97543628e+00  2.86158433e+00 -2.85028331e+00
  5.58614023e-02 -3.19199559e-01  1.42117658e+00  2.79181182e+00
 -4.58365411e-01 -2.30867651e+00  2.41634762e+00 -3.09295005e+00
  7.13777668e-01 -6.27869169e-01 -1.92020816e+00  2.65552820e+00
