Data,Predicted,Reference
Train,[-0.011865551259686748],[-0.03225818565279794]
Train,[-0.006344045787332048],[-7.769851570889031e-07]
Train,[-0.006344045787324815],[-7.769851570670464e-07]
Train,[-0.015727870366631987],[-0.016908658625533646]
Train,[-0.0006690372480076139],[2.147515531627273e-06]
Train,[-0.010726294893458914],[-0.03181998237701682]
Train,[-0.0104741314142537],[-0.020466061799623576]
Train,[-0.0024877839808598464],[-2.2178075255649983e-06]
Train,[-0.017339383159867515],[0.034386940850617984]
Train,[-0.0002789860415699274],[1.3818615606561856e-06]
Train,[-0.000396340729418928],[1.4598582711141459e-06]
Train,[-0.009431733650658709],[-0.004030206474187189]
Train,[-0.001223852010165674],[-9.471188573092583e-17]
Train,[-0.003565800641111718],[5.46414725370726e-18]
Train,[-0.007106064666903152],[1.82138241790242e-18]
Train,[-0.002342453188428014],[1.092829450741452e-17]
Train,[-0.00012270083456119844],[2.1475155316309158e-06]
Train,[-0.029011925210442165],[-0.02046606179962359]
Train,[-0.03144663492499636],[-0.03181998237701695]
Train,[0.0011100616039651946],[-2.2178075256323896e-06]
Train,[-0.008361973176215188],[-0.04557838729447085]
Train,[0.0031322096251724264],[1.820191515441475e-06]
Train,[0.0031322096251266258],[1.8201915155289015e-06]
Train,[-0.001824401253986641],[-0.07587621233758134]
Train,[0.014910245981328847],[-4.1009506176001475e-06]
Train,[-0.015235592289463822],[0.03502305871878561]
Train,[-0.016021983162867428],[0.04596011552868171]
Train,[0.0034948531919240947],[2.452425396471171e-06]
Train,[0.008388803971090663],[-3.64276483580484e-18]
Train,[0.009583225860472847],[-1.092829450741452e-16]
Train,[0.010000673559138284],[-1.3113953408897423e-16]
Train,[0.004505141807074642],[9.1069120895121e-18]
Train,[-0.01725813212894831],[0.034386940850618]
Train,[-0.0005176632087376134],[1.45985827106679e-06]
Train,[-0.00039942382106083324],[1.381861560628865e-06]
Train,[-0.009552603526679148],[-0.004030206474187182]
Train,[-0.0056734340053362755],[-4.100950617578291e-06]
Train,[-0.031243391638962614],[0.04596011552868179]
Train,[-0.025418190642875756],[0.035023058718785624]
Train,[-0.0020245087090089175],[2.4524253964638855e-06]
Train,[-0.021228460716836366],[-0.04635304026034097]
Train,[-0.004936980704918839],[8.766607765741092e-07]
Train,[-0.004936980704941603],[8.766607766032513e-07]
Train,[-0.017458020972630658],[-0.040709636276467155]
Train,[-0.012047051730979443],[5.282009011917018e-17]
Train,[-0.012904280392562069],[-5.46414725370726e-18]
Train,[-0.013010949908238563],[1.82138241790242e-18]
