Data,Predicted,Reference
Train,[-0.008008345891223387],[-0.03225818565279794]
Train,[-0.0081023992609275],[-7.769851570889031e-07]
Train,[-0.00810239926092831],[-7.769851570670464e-07]
Train,[-0.00995877562304076],[-0.016908658625533646]
Train,[0.0041767067412377306],[2.147515531627273e-06]
Train,[0.0017654537206504774],[-0.03181998237701682]
Train,[0.005745666505603559],[-0.020466061799623576]
Train,[0.0007016693083110966],[-2.2178075255649983e-06]
Train,[-0.006822023502294592],[0.034386940850617984]
Train,[0.0042523341306061925],[1.3818615606561856e-06]
Train,[0.004252367140068575],[1.4598582711141459e-06]
Train,[0.005202118651350821],[-0.004030206474187189]
Train,[0.0036638958917947846],[-9.471188573092583e-17]
Train,[0.004330543327725367],[5.46414725370726e-18]
Train,[0.004330545293169597],[1.82138241790242e-18]
Train,[0.0036853200192743622],[1.092829450741452e-17]
Train,[-0.003518553986247618],[2.1475155316309158e-06]
Train,[-0.006116912302450902],[-0.02046606179962359]
Train,[-0.004379910073788745],[-0.03181998237701695]
Train,[0.0009275321381718755],[-2.2178075256323896e-06]
Train,[-0.005231108333178905],[-0.04557838729447085]
Train,[-0.00242685640456323],[1.820191515441475e-06]
Train,[-0.0024268564045643263],[1.8201915155289015e-06]
Train,[-0.01393390225232518],[-0.07587621233758134]
Train,[-0.005936542396714117],[-4.1009506176001475e-06]
Train,[0.004973564280714261],[0.03502305871878561]
Train,[0.007333069712803978],[0.04596011552868171]
Train,[-0.002432011025453521],[2.452425396471171e-06]
Train,[-0.006992618915067502],[-3.64276483580484e-18]
Train,[-0.003921075872033979],[-1.092829450741452e-16]
Train,[-0.0039188304737025805],[-1.3113953408897423e-16]
Train,[-0.002677918841642307],[9.1069120895121e-18]
Train,[-0.0060546289776047596],[0.034386940850618]
Train,[0.005473737828357103],[1.45985827106679e-06]
Train,[0.005473702359484813],[1.381861560628865e-06]
Train,[0.0064678915798861685],[-0.004030206474187182]
Train,[-0.007938388830962977],[-4.100950617578291e-06]
Train,[-0.010261206348409496],[0.04596011552868179]
Train,[-0.006993939198705958],[0.035023058718785624]
Train,[0.0007449266000201093],[2.4524253964638855e-06]
Train,[-0.011190110604769642],[-0.04635304026034097]
Train,[-0.008836339635904994],[8.766607765741092e-07]
Train,[-0.00883633963589947],[8.766607766032513e-07]
Train,[-0.002469457617725464],[-0.040709636276467155]
Train,[-0.01468108634649922],[5.282009011917018e-17]
Train,[-0.009520785840222671],[-5.46414725370726e-18]
Train,[-0.009444381356322779],[1.82138241790242e-18]
Train,[-0.005294682299926021],[9.471188573092583e-17]
Train,[-0.031210337638451862],[-9.471188573092583e-17]
Train,[-0.03061579092736304],[1.82138241790242e-18]
Train,[-0.030615795153305456],[5.46414725370726e-18]
Train,[-0.03098178467558749],[1.092829450741452e-17]
Train,[-0.04546934555325005],[-3.64276483580484e-18]
Train,[-0.041801044037680236],[-1.3113953408897423e-16]
Train,[-0.04166089537186263],[-1.092829450741452e-16]
Train,[-0.03621472931866795],[9.1069120895121e-18]
Train,[-0.052532937928445406],[5.282009011917018e-17]
Train,[-0.04583944936603699],[1.82138241790242e-18]
Train,[-0.046090421847823734],[-5.46414725370726e-18]
Train,[-0.042385546331348715],[9.471188573092583e-17]
Train,[-0.047463124201606505],[-0.026621245462551197]
