Data,Predicted,Reference
Train,[-5.767071182529288e-05],[-0.03225818565279794]
Train,[0.00024992878231376136],[-7.769851570889031e-07]
Train,[0.00024992878231410375],[-7.769851570670464e-07]
Train,[-0.00010611294662833303],[-0.016908658625533646]
Train,[0.00052868463075997],[2.147515531627273e-06]
Train,[0.00021190146344488925],[-0.03181998237701682]
Train,[0.0003221393243137852],[-0.020466061799623576]
Train,[0.0004673703061958243],[-2.2178075255649983e-06]
Train,[-0.00019046586367754662],[0.034386940850617984]
Train,[0.0005374593314340471],[1.3818615606561856e-06]
Train,[0.0005347455210384105],[1.4598582711141459e-06]
Train,[0.0003324660945997274],[-0.004030206474187189]
Train,[0.0004907742085461486],[-9.471188573092583e-17]
Train,[0.0004254378398638005],[5.46414725370726e-18]
Train,[0.00034421349608288935],[1.82138241790242e-18]
Train,[0.0004576060059290943],[1.092829450741452e-17]
Train,[-0.007899451018214931],[2.1475155316309158e-06]
Train,[-0.009843591052280077],[-0.02046606179962359]
Train,[-0.010598326432923497],[-0.03181998237701695]
Train,[-0.008418702201267914],[-2.2178075256323896e-06]
Train,[-0.01139224234087534],[-0.04557838729447085]
Train,[-0.008391195539280173],[1.820191515441475e-06]
Train,[-0.008391195539285995],[1.8201915155289015e-06]
Train,[-0.013805503883741077],[-0.07587621233758134]
Train,[-0.00974204598849046],[-4.1009506176001475e-06]
Train,[-0.012568554510015753],[0.03502305871878561]
Train,[-0.013929417451792828],[0.04596011552868171]
Train,[-0.008477465197287268],[2.452425396471171e-06]
Train,[-0.010631591116373207],[-3.64276483580484e-18]
Train,[-0.0094249173614796],[-1.092829450741452e-16]
Train,[-0.009353905785604985],[-1.3113953408897423e-16]
Train,[-0.009393700326117832],[9.1069120895121e-18]
Train,[-0.00035896496649230104],[0.034386940850618]
Train,[0.00045479294170408844],[1.45985827106679e-06]
Train,[0.00045784575497354426],[1.381861560628865e-06]
Train,[0.00022725102073150634],[-0.004030206474187182]
Train,[0.00019550272723504314],[-4.100950617578291e-06]
Train,[-0.0007611455197952165],[0.04596011552868179]
Train,[-0.0003489705776509535],[0.035023058718785624]
Train,[0.0003711817940182737],[2.4524253964638855e-06]
Train,[-0.0002895865057681742],[-0.04635304026034097]
Train,[0.0002163460413398868],[8.766607765741092e-07]
Train,[0.0002163460413390089],[8.766607766032513e-07]
Train,[-4.5817283544570925e-05],[-0.040709636276467155]
Train,[-1.9326576255618856e-05],[5.282009011917018e-17]
Train,[3.687640496239227e-05],[-5.46414725370726e-18]
Train,[2.514612988176327e-05],[1.82138241790242e-18]
Train,[0.00022527317999316228],[9.471188573092583e-17]
Train,[-0.00877474310383236],[-9.471188573092583e-17]
Train,[-0.010104340182398674],[1.82138241790242e-18]
Train,[-0.009382004732446108],[5.46414725370726e-18]
Train,[-0.00907713129273201],[1.092829450741452e-17]
Train,[-0.011153182434874004],[-3.64276483580484e-18]
Train,[-0.009886451576251341],[-1.3113953408897423e-16]
Train,[-0.009957191410183178],[-1.092829450741452e-16]
Train,[-0.009928105241359576],[9.1069120895121e-18]
Train,[-0.011666225127282277],[5.282009011917018e-17]
Train,[-0.011333604780174134],[1.82138241790242e-18]
Train,[-0.011265427283368178],[-5.46414725370726e-18]
Train,[-0.010059459297256537],[9.471188573092583e-17]
Train,[-0.0129133105455551],[-0.026621245462551197]
Train,[-0.010641845341370599],[-5.688607871304142e-07]
Train,[-0.010641845341369976],[-5.688607871322355e-07]
Train,[-0.01150821231595146],[-0.010823945532928939]
Train,[-5.0889012265555454e-05],[-0.03225642570605386]
Train,[0.00015142024084079946],[7.900587201402797e-05]
Train,[0.0001514202408407885],[7.900587201395693e-05]
Train,[-9.963805292088517e-05],[-0.01692222211298195]
Train,[0.000417383546438791],[0.00021839714942577227]
Train,[-0.00033364596258726715],[0.03183374883540315]
Train,[7.57677141550378e-05],[0.020468388897137785]
Train,[0.0003599357070163442],[-0.00022558532345777192]
Train,[-0.0001848322047263431],[0.034430140265059306]
Train,[0.0004319699389225396],[-0.00014064887786440584]
Train,[0.00042829321557239826],[-0.00014859676587885906]
Train,[0.0003365054189286674],[-0.004036594411177927]
Train,[0.0005067275244195099],[-1.4753197585009603e-16]
Train,[0.0004694573255201953],[2.185658901482904e-17]
Train,[0.0004476707623679628],[1.457105934321936e-17]
Train,[0.00046981953656986163],[1.639244176112178e-17]
Train,[-0.008968438366285638],[0.0002183971494257249]
Train,[-0.011381773963370903],[0.020468388897137844]
Train,[-0.013318163342622527],[0.03183374883540315]
Train,[-0.009398057559163179],[-0.00022558532345770454]
Train,[-0.01142555037305685],[-0.04565742741386274]
Train,[-0.009370461845812764],[-0.00018499056409219296]
Train,[-0.009370461845812694],[-0.00018499056409211466]
Train,[-0.013825342034179955],[-0.07587345187227598]
Train,[-0.010592074996440074],[-0.000417703483878227]
Train,[-0.010803161239956524],[-0.03506887734551717]
Train,[-0.011522766833060388],[-0.04598491259983777]
Train,[-0.009479465318596657],[0.00024937868650868835]
Train,[-0.01059095776304109],[-1.274967692531694e-17]
Train,[-0.009380193410073737],[1.5117474068590086e-16]
Train,[-0.009293267673028197],[1.9853068355136378e-16]
Train,[-0.009056279322987061],[-4.371317802965808e-17]
Train,[-0.0003566814386540418],[0.034430140265059465]
Train,[0.0003328189351689014],[-0.0001485967658787516]
Train,[0.0003369650505629238],[-0.00014064887786438763]
Train,[0.00022927641541602538],[-0.00403659441117794]
Train,[6.876710648715593e-05],[-0.00041770348387830354]
Train,[-8.282809577891141e-05],[-0.04598491259983788]
Train,[6.0446498529082155e-05],[-0.03506887734551722]
Train,[0.00024346727119477045],[0.00024937868650867014]
Train,[-0.0002883747236127],[-0.04642098563854254]
Train,[0.00010262268470181866],[-8.929989840338444e-05]
Train,[0.00010262268470180774],[-8.92998984034318e-05]
Train,[-4.366255516213873e-05],[-0.04070587366488182]
Train,[-3.888090590801555e-07],[8.742635605931616e-17]
Train,[9.330116970468685e-05],[-3.096350110434114e-17]
Train,[7.826400117998116e-05],[-2.367797143273146e-17]
Train,[0.0002366001971499199],[1.274967692531694e-16]
Train,[-0.008650268125918598],[-1.4753197585009603e-16]
Train,[-0.009205120226873113],[1.457105934321936e-17]
Train,[-0.009005264782855424],[2.185658901482904e-17]
Train,[-0.008989995369214162],[1.639244176112178e-17]
Train,[-0.011080526186854865],[-1.274967692531694e-17]
Train,[-0.009792545780326485],[1.9853068355136378e-16]
Train,[-0.00987916833059909],[1.5117474068590086e-16]
Train,[-0.009556419606157674],[-4.371317802965808e-17]
Train,[-0.01157835062152125],[8.742635605931616e-17]
Train,[-0.011030005041356558],[-2.367797143273146e-17]
Train,[-0.01094091583388266],[-3.096350110434114e-17]
Train,[-0.009989265374481422],[1.274967692531694e-16]
Train,[-0.012914202729375815],[-0.026634468268519597]
Train,[-0.011274068545143292],[5.783038463533851e-05]
Train,[-0.011274068545143302],[5.7830384635351266e-05]
Train,[-0.011503761302362376],[-0.010832636499721451]
Train,[-5.9088146569229864e-05],[-0.032258451158275296]
Train,[0.000189870049691811],[-1.3271416039564208e-05]
Train,[0.00018987004969174727],[-1.3271416039666206e-05]
Train,[-0.00010747085848523306],[-0.016905929475836967]
Train,[0.00046270230910444414],[3.667982742938658e-05]
Train,[0.00021094116922659435],[-0.03181689782676138]
Train,[0.00032126882085619144],[-0.020465344205368968]
Train,[0.00040190164900811285],[-3.7879038950043834e-05]
Train,[-0.00019164226182968297],[0.03437783697126322]
Train,[0.0004735176789371223],[2.359828106542327e-05]
Train,[0.0004700761522284694],[2.4929931815233868e-05]
Train,[0.0003316202362895015],[-0.004028753092825896]
Train,[0.0004877596148551395],[-8.19622088056089e-17]
Train,[0.0004749519116881437],[1.82138241790242e-17]
Train,[0.0004616776349135459],[1.274967692531694e-17]
Train,[0.0004481551625050572],[7.28552967160968e-18]
Train,[-0.008491539188236847],[3.667982742931737e-05]
Train,[-0.00983787220586004],[-0.02046534420536899]
Train,[-0.01059257409638535],[-0.031816897826761434]
Train,[-0.008969969973741457],[-3.787903895011487e-05]
Train,[-0.011385301114904236],[-0.045562209296626306]
Train,[-0.008942160227243165],[3.1093243300779163e-05]
Train,[-0.008942160227242818],[3.1093243300713596e-05]
Train,[-0.013801326375471573],[-0.07587647421210354]
Train,[-0.01021449336069661],[-7.002230991633843e-05]
Train,[-0.012562735513125705],[0.03501319319465092]
Train,[-0.013925098963187126],[0.04595459277084304]
Train,[-0.009030072105121615],[4.188850986001449e-05]
Train,[-0.010313342918847133],[1.639244176112178e-17]
Train,[-0.009443400439630718],[-9.471188573092583e-17]
Train,[-0.009363594637684332],[-1.1656847474575488e-16]
Train,[-0.00895603244158934],[3.824903077595082e-17]
Train,[-0.0003594560845699023],[0.034377836971263155]
Train,[0.0003824836270421822],[2.4929931815233868e-05]
Train,[0.00038635226694814985],[2.3598281065485193e-05]
Train,[0.00022681693287713667],[-0.004028753092825932]
Train,[0.00012058240695291447],[-7.002230991629472e-05]
