Data,Predicted,Reference
Train,[-0.007197990188923428],[-0.03225818565279794]
Train,[-0.022819558040028453],[-7.769851570889031e-07]
Train,[-0.02281955804004197],[-7.769851570670464e-07]
Train,[-0.01774104437802061],[-0.016908658625533646]
Train,[-0.0020710144653635146],[2.147515531627273e-06]
Train,[-0.00235606363347637],[-0.03181998237701682]
Train,[-0.0012481786210683608],[-0.020466061799623576]
Train,[-0.003674587815717668],[-2.2178075255649983e-06]
Train,[-0.008251304558541008],[0.034386940850617984]
Train,[-0.002155463082793393],[1.3818615606561856e-06]
Train,[-0.0021543835989031946],[1.4598582711141459e-06]
Train,[-0.0013378167003355165],[-0.004030206474187189]
Train,[-0.0037663401898221315],[-9.471188573092583e-17]
Train,[-0.002418125099234155],[5.46414725370726e-18]
Train,[-0.0024185297053092632],[1.82138241790242e-18]
Train,[-0.0018630458002869504],[1.092829450741452e-17]
Train,[-0.005223874804699283],[2.1475155316309158e-06]
Train,[0.0010308355466138448],[-0.02046606179962359]
Train,[-0.005569519657376764],[-0.03181998237701695]
Train,[-0.007214882130185334],[-2.2178075256323896e-06]
Train,[-0.011617413411971268],[-0.04557838729447085]
Train,[-0.013219134108151452],[1.820191515441475e-06]
Train,[-0.013219134108162089],[1.8201915155289015e-06]
Train,[-0.033613917226636515],[-0.07587621233758134]
Train,[-0.016394753668559057],[-4.1009506176001475e-06]
Train,[-0.024774872051766244],[0.03502305871878561]
Train,[-0.027073900027533217],[0.04596011552868171]
Train,[-0.01364684603157825],[2.452425396471171e-06]
Train,[-0.016720752138442454],[-3.64276483580484e-18]
Train,[-0.016554191663637297],[-1.092829450741452e-16]
Train,[-0.016395919729138644],[-1.3113953408897423e-16]
Train,[-0.01569391511837819],[9.1069120895121e-18]
Train,[-0.007769972653350406],[0.034386940850618]
Train,[-0.001422115461615281],[1.45985827106679e-06]
Train,[-0.0014232213363684152],[1.381861560628865e-06]
Train,[-0.0005825998003360292],[-0.004030206474187182]
Train,[-0.010950130263160704],[-4.100950617578291e-06]
Train,[-0.010045978209487109],[0.04596011552868179]
Train,[-0.009526866703776513],[0.035023058718785624]
Train,[-0.006386429475831758],[2.4524253964638855e-06]
Train,[-0.020420710402995104],[-0.04635304026034097]
Train,[-0.010601893146709349],[8.766607765741092e-07]
Train,[-0.010601893146725648],[8.766607766032513e-07]
Train,[-0.010281595181157874],[-0.040709636276467155]
Train,[-0.016713998704081554],[5.282009011917018e-17]
Train,[-0.014248368307556481],[-5.46414725370726e-18]
Train,[-0.014484166571575452],[1.82138241790242e-18]
Train,[-0.010100842217967131],[9.471188573092583e-17]
Train,[-0.01906002492484018],[-9.471188573092583e-17]
Train,[-0.023068812614795858],[1.82138241790242e-18]
Train,[-0.023069976289988612],[5.46414725370726e-18]
Train,[-0.025893065885667133],[1.092829450741452e-17]
Train,[-0.006273590423543912],[-3.64276483580484e-18]
