Time,Iteration,Cost,Parameters
Sun Nov 17 21:40:07 2024,720,0.03111840890596322,[-2.76635204  2.13528412 -2.12600298  0.00809639  0.32529291 -2.74004859
  3.06968561  1.97017816  1.22549344 -1.37525943  0.67121801  0.91188979
  1.22862575 -1.66752698  0.79252378  2.82696822 -0.62201385 -0.69526931
 -1.86803704  0.55026339  1.56886148  2.58904745 -1.13701266 -0.70052122
 -2.37893112 -2.59687539  3.14587088  2.36780063 -0.66051687 -2.82258877
  1.85960884 -0.12929644 -2.07254883  1.97345646  1.38614114 -0.75544974
  1.13476491 -2.08902122 -0.51417052  2.3312976  -0.09922774  0.6908129
  2.603422    1.34409572  2.42935232  2.79652172  2.54011852 -2.75252918
  0.19866459 -0.76369027  1.69129349  2.80313253  0.03654229 -2.31818871
  2.94529953 -3.08928602  0.58075892 -0.62655457 -1.76125862  3.09572742
 -2.01522323 -1.69059508 -2.54719106  2.35555254 -2.42026025  2.13551124
  1.84546074  1.30492259  2.65709335  2.88055172  2.02873336  1.40557312
 -1.54057728 -2.12558022  1.26505412]
Sun Nov 17 21:58:38 2024,721,0.032398920168961495,[-2.76582348  2.13475556 -2.12547442  0.00756783  0.32476434 -2.74057715
  3.06915705  1.97070672  1.22496488 -1.37473087  0.67068944  0.91136123
  1.22809719 -1.66805554  0.79199522  2.82643966 -0.62254241 -0.69579787
 -1.86750848  0.54973483  1.56939004  2.58957601 -1.1364841  -0.70104978
 -2.37945968 -2.59634683  3.14639944  2.3683292  -0.65998831 -2.82311734
  1.8601374  -0.12876788 -2.07202026  1.97398502  1.38561258 -0.7559783
  1.13423635 -2.08954978 -0.51364196  2.33182616 -0.09869918  0.69028434
  2.60395056  1.34356715  2.42988088  2.79599316  2.53958996 -2.75200062
  0.19813602 -0.76421883  1.69182205  2.8036611   0.03601373 -2.31871728
  2.94582809 -3.08981458  0.58023035 -0.62602601 -1.76073006  3.09625598
 -2.01575179 -1.69006652 -2.5466625   2.35502398 -2.41973168  2.1360398
  1.84598931  1.30439402  2.65762191  2.88002316  2.0282048   1.40610169
 -1.54110584 -2.12610878  1.26452556]
Sun Nov 17 22:17:16 2024,722,0.030910040614740442,[-2.76507676  2.13400884 -2.1247277   0.00682111  0.32401763 -2.73983044
  3.06990377  1.96996001  1.22571159 -1.37547759  0.66994273  0.91061451
  1.22884391 -1.66730882  0.79274194  2.82718638 -0.62328913 -0.69505115
 -1.86676176  0.54898811  1.57013676  2.5888293  -1.13723082 -0.7017965
 -2.37871297 -2.59709354  3.14714616  2.36907591 -0.66073502 -2.82237062
  1.85939068 -0.1295146  -2.07127355  1.9732383   1.3863593  -0.75523158
  1.13348963 -2.0902965  -0.51289524  2.33257287 -0.0994459   0.68953762
  2.60320384  1.34431387  2.4306276   2.79673988  2.54033668 -2.75274733
  0.19738931 -0.76347212  1.69107533  2.80440781  0.03526701 -2.31797056
  2.94657481 -3.08906786  0.57948364 -0.62677273 -1.76147678  3.09550926
 -2.01500507 -1.6893198  -2.54591578  2.35427726 -2.41898497  2.13529308
  1.84524259  1.30364731  2.65836862  2.87927644  2.02895152  1.40535497
 -1.54035912 -2.12536207  1.26377884]
Sun Nov 17 22:35:52 2024,723,0.0319690058718046,[-2.76080492e+00  2.12973700e+00 -2.12045586e+00  2.54927437e-03
  3.19745789e-01 -2.73555860e+00  3.06563193e+00  1.96568817e+00
  1.22143975e+00 -1.37120575e+00  6.65670890e-01  9.14886349e-01
  1.22457207e+00 -1.66303699e+00  7.97013776e-01  2.83145822e+00
 -6.27560969e-01 -6.90779315e-01 -1.87103360e+00  5.44716273e-01
  1.57440859e+00  2.59310113e+00 -1.13295898e+00 -7.06068336e-01
 -2.37444113e+00 -2.59282171e+00  3.14287432e+00  2.36480407e+00
 -6.56463187e-01 -2.81809878e+00  1.86366252e+00 -1.33786436e-01
 -2.06700171e+00  1.97751014e+00  1.38208746e+00 -7.50959743e-01
  1.12921779e+00 -2.08602466e+00 -5.08623403e-01  2.33684471e+00
 -9.51740608e-02  6.85265781e-01  2.59893200e+00  1.34858571e+00
  2.42635576e+00  2.80101172e+00  2.53606484e+00 -2.75701917e+00
  1.93117470e-01 -7.59200279e-01  1.69534717e+00  2.80867965e+00
  3.95388470e-02 -2.31369872e+00  2.95084664e+00 -3.08479603e+00
  5.75211798e-01 -6.22500890e-01 -1.75720494e+00  3.09978110e+00
 -2.01073323e+00 -1.68504796e+00 -2.55018762e+00  2.35000542e+00
 -2.41471313e+00  2.13956492e+00  1.84951443e+00  1.29937547e+00
  2.65409679e+00  2.87500460e+00  2.02467968e+00  1.40108313e+00
 -1.53608729e+00 -2.12963390e+00  1.26805068e+00]
Sun Nov 17 22:54:20 2024,724,0.03126620369220459,[-2.7595675   2.12849958 -2.12169328  0.0037867   0.32098321 -2.73679602
  3.06686935  1.96445075  1.22267718 -1.37244317  0.66690831  0.91612377
  1.22333465 -1.66427441  0.79577636  2.8302208  -0.62879839 -0.68954189
 -1.86979618  0.54595369  1.57564602  2.59433856 -1.13172156 -0.70483091
 -2.37567855 -2.59405913  3.14411174  2.3660415  -0.65770061 -2.8193362
  1.86489994 -0.13502386 -2.06576429  1.97874756  1.38085004 -0.75219716
  1.12798037 -2.08726208 -0.50986082  2.33560729 -0.09641148  0.68402836
  2.60016942  1.34734829  2.42759318  2.80224914  2.53730226 -2.75825659
  0.19435489 -0.7604377   1.69658459  2.80991707  0.04077627 -2.31493614
  2.95208406 -3.08603345  0.57644922 -0.62126347 -1.75596752  3.09854368
 -2.00949581 -1.68381054 -2.55142504  2.35124285 -2.41595055  2.14080234
  1.84827701  1.29813805  2.65533421  2.87624203  2.02344226  1.40232055
 -1.53484987 -2.12839648  1.2692881 ]
Sun Nov 17 23:12:53 2024,725,0.0319239679870433,[-2.76084548  2.12977756 -2.12297126  0.00506467  0.31970523 -2.73807399
  3.06559137  1.96572872  1.22395515 -1.37372115  0.66563033  0.91740175
  1.22205668 -1.66299643  0.79449838  2.83149877 -0.62752041 -0.68826392
 -1.8685182   0.54467572  1.57436804  2.59306058 -1.13299954 -0.70610889
 -2.37440057 -2.5953371   3.14283377  2.36731947 -0.65642263 -2.82061418
  1.86362197 -0.13630183 -2.06448631  1.98002554  1.37957206 -0.75091919
  1.1267024  -2.0859841  -0.50858285  2.33432932 -0.09768946  0.68530634
  2.6014474   1.34607031  2.4263152   2.80352711  2.53602428 -2.75953457
  0.19307691 -0.76171568  1.69530662  2.81119505  0.03949829 -2.31621412
  2.95080609 -3.08731142  0.57772719 -0.62254145 -1.75468954  3.09982166
 -2.01077379 -1.68253257 -2.55270302  2.34996487 -2.41722853  2.13952437
  1.84955498  1.29941602  2.65661218  2.87496405  2.02472024  1.40104258
 -1.53612784 -2.12967446  1.27056607]
Sun Nov 17 23:31:18 2024,726,0.031356390487037145,[-2.76319399  2.13212606 -2.12062275  0.00741318  0.31735673 -2.73572549
  3.06324287  1.96807723  1.22160664 -1.37606965  0.66328183  0.91505324
  1.21970817 -1.66534494  0.79684689  2.82915027 -0.62986892 -0.68591541
 -1.8661697   0.54702422  1.57671655  2.59540909 -1.13534804 -0.70376038
 -2.37205207 -2.59768561  3.14048526  2.36966798 -0.65407413 -2.82296268
  1.86597047 -0.13865034 -2.06683482  1.97767703  1.37722355 -0.74857068
  1.12435389 -2.08833261 -0.50623434  2.33667782 -0.09534095  0.68765484
  2.60379591  1.34841882  2.4239667   2.80117861  2.53837279 -2.75718606
  0.19072841 -0.75936717  1.69295811  2.81354355  0.0418468  -2.31856262
  2.94845758 -3.08965993  0.57537869 -0.62488995 -1.75703805  3.09747315
 -2.00842528 -1.68018406 -2.55035451  2.34761636 -2.41957703  2.14187287
  1.85190349  1.29706752  2.65426368  2.87261554  2.02237173  1.40339108
 -1.53377934 -2.13202297  1.27291458]
Sun Nov 17 23:50:00 2024,727,0.030968165683167622,[-2.76224071  2.13307934 -2.11966948  0.0064599   0.31640345 -2.73477221
  3.06228959  1.96712396  1.22255992 -1.37511638  0.6642351   0.91409997
  1.22066144 -1.66629821  0.79780016  2.83010354 -0.62891565 -0.68496214
 -1.86521642  0.54607095  1.57766982  2.59636236 -1.13439477 -0.70471366
 -2.37300534 -2.59863888  3.13953198  2.37062125 -0.6550274  -2.82391596
  1.8650172  -0.13769706 -2.06588155  1.9786303   1.37817683 -0.74952396
  1.12340062 -2.08737934 -0.50718762  2.3376311  -0.09438768  0.68670157
  2.60474918  1.34746554  2.42491997  2.80213188  2.53932606 -2.75813933
  0.19168168 -0.76032044  1.69200484  2.81259028  0.04280007 -2.3195159
  2.94941086 -3.0906132   0.57442541 -0.62584323 -1.75799132  3.09842642
 -2.00937856 -1.68113733 -2.54940124  2.34666309 -2.41862376  2.14282615
  1.85285676  1.29611424  2.65521695  2.87356882  2.02141845  1.40434436
 -1.53473261 -2.13106969  1.27196131]
Mon Nov 18 00:08:33 2024,728,0.031563525594100784,[-2.76349501  2.13182504 -2.12092378  0.0077142   0.31765775 -2.73351791
  3.06354389  1.96837826  1.22381422 -1.37386208  0.6629808   0.91535427
  1.22191574 -1.66504391  0.79654586  2.83135784 -0.63016995 -0.68621644
 -1.86396212  0.54732525  1.57892412  2.59510806 -1.13564907 -0.70345936
 -2.37425964 -2.59738458  3.14078628  2.36936695 -0.6562817  -2.82266166
  1.8662715  -0.13644276 -2.06462725  1.977376    1.37692253 -0.75077826
  1.12214632 -2.08612504 -0.50844192  2.3388854  -0.09313338  0.68795587
  2.60349488  1.34871984  2.42617427  2.80338618  2.54058036 -2.75688503
  0.19293598 -0.75906614  1.69325913  2.81384458  0.04154577 -2.3182616
  2.95066516 -3.0918675   0.57317111 -0.62709753 -1.75673702  3.09968072
 -2.00812426 -1.67988303 -2.55065554  2.34540879 -2.41736946  2.14157185
  1.85411106  1.29485994  2.65647125  2.87231452  2.02267275  1.40559866
 -1.53347831 -2.13232399  1.27321561]
Mon Nov 18 00:27:09 2024,729,0.030381504654082767,[-2.76401802  2.13130203 -2.12144678  0.00823721  0.31818076 -2.73299491
  3.0640669   1.96890126  1.22329121 -1.37438509  0.66350381  0.91587727
  1.22139274 -1.66556692  0.79602285  2.83083483 -0.62964694 -0.68673944
 -1.86343912  0.54680224  1.57840111  2.59458505 -1.13512606 -0.70398236
 -2.37478265 -2.59790759  3.14130929  2.36988996 -0.65575869 -2.82318466
  1.8667945  -0.13591976 -2.06515025  1.976853    1.37744553 -0.75025525
  1.12162331 -2.08664804 -0.50896492  2.3394084  -0.09261037  0.68743286
  2.60401789  1.34819684  2.42669728  2.80390918  2.54110337 -2.75740804
  0.19345899 -0.75854314  1.69378214  2.81436758  0.04206878 -2.3187846
  2.95014215 -3.09239051  0.57369412 -0.62762053 -1.75726003  3.10020373
 -2.00864726 -1.68040604 -2.55117854  2.34488578 -2.41789246  2.14104884
  1.85358806  1.29538295  2.65699426  2.87179151  2.02214975  1.40507565
 -1.5329553  -2.132847    1.27373861]
Mon Nov 18 00:45:37 2024,730,0.03192843142546806,[-2.76659559  2.13387961 -2.11886921  0.00565963  0.31560318 -2.73041733
  3.06148932  1.97147884  1.22586879 -1.37180751  0.66092623  0.91845485
  1.21881516 -1.6681445   0.79860043  2.82825726 -0.62706936 -0.68416187
 -1.86601669  0.54422467  1.58097869  2.59200748 -1.13254849 -0.70655994
 -2.37736023 -2.60048517  3.14388687  2.36731238 -0.65833627 -2.82576224
  1.86937208 -0.13849734 -2.06257267  1.97427542  1.38002311 -0.74767767
  1.12420089 -2.08922562 -0.5115425   2.34198598 -0.09003279  0.68485529
  2.60659546  1.34561926  2.42927485  2.80133161  2.53852579 -2.75998562
  0.19088141 -0.76112071  1.69120456  2.81179001  0.0394912  -2.31620703
  2.94756457 -3.09496809  0.57111654 -0.62504295 -1.75983761  3.10278131
 -2.00606969 -1.67782846 -2.55375612  2.34746336 -2.42047004  2.13847126
  1.85101048  1.29796053  2.65441668  2.86921393  2.02472733  1.40765323
 -1.53037773 -2.13542457  1.27631619]
Mon Nov 18 01:04:10 2024,731,0.03164710986003511,[-2.76665852  2.13394253 -2.11893213  0.00559671  0.31566611 -2.7303544
  3.06142639  1.97154177  1.22580586 -1.37187043  0.66098916  0.91851777
  1.21875223 -1.66808157  0.79866336  2.82832018 -0.62713229 -0.68409894
 -1.86607962  0.54428759  1.58104162  2.5920704  -1.13248556 -0.70649702
 -2.3772973  -2.60042224  3.14394979  2.36724946 -0.6583992  -2.82569932
  1.86943501 -0.13843441 -2.06250975  1.97421249  1.37996019 -0.7477406
  1.12426381 -2.08928855 -0.51160542  2.34192305 -0.09009572  0.68491821
  2.60665839  1.34568219  2.42921193  2.80139453  2.53846287 -2.75992269
  0.19081848 -0.76105779  1.69126749  2.81185293  0.03955413 -2.31626995
  2.94750165 -3.09503101  0.57105362 -0.62510588 -1.75990053  3.10284423
 -2.00600676 -1.67776554 -2.55381905  2.34740043 -2.42040712  2.13840834
  1.85094755  1.29802345  2.65435375  2.86915101  2.0246644   1.4075903
 -1.53044065 -2.1354875   1.27637911]
Mon Nov 18 01:23:13 2024,732,0.031974210008154084,[-2.7668095   2.13379156 -2.11908311  0.00544573  0.31581708 -2.73020343
  3.06157737  1.97169274  1.22565489 -1.37171946  0.66114013  0.91866875
  1.21860126 -1.66823255  0.79851238  2.82847116 -0.62698131 -0.68394796
 -1.86592864  0.54443857  1.58089064  2.59191943 -1.13233458 -0.70634604
 -2.37714632 -2.60027127  3.14410077  2.36740043 -0.65855017 -2.82585029
  1.86958598 -0.13828343 -2.06266072  1.97406152  1.37980921 -0.74758962
  1.12411284 -2.08913757 -0.5117564   2.34177208 -0.08994474  0.68506919
  2.60650741  1.34583316  2.42906095  2.80154551  2.53861384 -2.75977172
  0.19066751 -0.76090681  1.69141847  2.81200391  0.03940315 -2.31642093
  2.94765262 -3.09518199  0.57090264 -0.62525686 -1.75974956  3.10299521
 -2.00615774 -1.67761456 -2.55366807  2.34724946 -2.42025614  2.13855932
  1.85109853  1.29817443  2.65420278  2.86930198  2.02481538  1.40743933
 -1.53028968 -2.13533652  1.27622814]
Mon Nov 18 01:41:43 2024,733,0.03208184242030705,[-2.76129986e+00  2.13930120e+00 -2.11357347e+00 -6.39071349e-05
  3.10307446e-01 -2.72469379e+00  3.05606773e+00  1.97720238e+00
  1.23116453e+00 -1.37722909e+00  6.66649770e-01  9.13159113e-01
  1.22411089e+00 -1.67374218e+00  7.93002744e-01  2.83398080e+00
 -6.21471675e-01 -6.78438327e-01 -1.87143828e+00  5.38928933e-01
  1.57538100e+00  2.59742906e+00 -1.12682495e+00 -7.11855677e-01
 -2.38265596e+00 -2.59476163e+00  3.13859113e+00  2.37291007e+00
 -6.53040536e-01 -2.83135993e+00  1.87509562e+00 -1.43793071e-01
 -2.06817036e+00  1.96855188e+00  1.37429957e+00 -7.53099258e-01
  1.11860320e+00 -2.09464721e+00 -5.17266038e-01  2.34728171e+00
 -9.54543792e-02  6.90578824e-01  2.61201705e+00  1.35134280e+00
  2.42355132e+00  2.79603587e+00  2.54412348e+00 -2.75426208e+00
  1.85157872e-01 -7.66416450e-01  1.68590883e+00  2.81751355e+00
  4.49127868e-02 -2.32193057e+00  2.95316226e+00 -3.08967235e+00
  5.76412277e-01 -6.19747220e-01 -1.76525919e+00  3.10850485e+00
 -2.00064810e+00 -1.67210492e+00 -2.54815843e+00  2.35275910e+00
 -2.41474650e+00  2.14406895e+00  1.85660817e+00  1.30368407e+00
  2.64869314e+00  2.86379235e+00  2.01930574e+00  1.41294896e+00
 -1.53579931e+00 -2.14084616e+00  1.27071850e+00]
Mon Nov 18 02:00:20 2024,734,0.031288057543318724,[-2.76080547e+00  2.13880681e+00 -2.11406786e+00  4.30481194e-04
  3.10801834e-01 -2.72518818e+00  3.05557335e+00  1.97769677e+00
  1.23165891e+00 -1.37772348e+00  6.67144158e-01  9.12664725e-01
  1.22361651e+00 -1.67423657e+00  7.92508356e-01  2.83447518e+00
 -6.21966063e-01 -6.78932715e-01 -1.87193267e+00  5.39423321e-01
  1.57587539e+00  2.59792345e+00 -1.12731934e+00 -7.11361288e-01
 -2.38315035e+00 -2.59426724e+00  3.13809674e+00  2.37241568e+00
 -6.52546148e-01 -2.83185432e+00  1.87559001e+00 -1.43298683e-01
 -2.06767597e+00  1.96805749e+00  1.37380518e+00 -7.53593646e-01
  1.11909759e+00 -2.09415282e+00 -5.17760426e-01  2.34678733e+00
 -9.59487675e-02  6.90084436e-01  2.61152266e+00  1.35183719e+00
  2.42305693e+00  2.79653026e+00  2.54362909e+00 -2.75376769e+00
  1.85652260e-01 -7.66910838e-01  1.68541444e+00  2.81701916e+00
  4.44183985e-02 -2.32242495e+00  2.95266787e+00 -3.08917796e+00
  5.76906666e-01 -6.20241608e-01 -1.76476481e+00  3.10801046e+00
 -2.00114249e+00 -1.67161054e+00 -2.54865282e+00  2.35226471e+00
 -2.41524089e+00  2.14357456e+00  1.85710255e+00  1.30417845e+00
  2.64819875e+00  2.86428674e+00  2.01980013e+00  1.41344335e+00
 -1.53629370e+00 -2.14035177e+00  1.27022411e+00]
Mon Nov 18 02:18:48 2024,735,0.0320124892383283,[-2.76429290e+00  2.14229423e+00 -2.11058043e+00 -3.05694684e-03
  3.14289262e-01 -2.72170075e+00  3.05208592e+00  1.97420934e+00
  1.22817149e+00 -1.38121091e+00  6.63656730e-01  9.16152153e-01
  1.22710393e+00 -1.67772400e+00  7.95995784e-01  2.83098776e+00
 -6.18478635e-01 -6.75445287e-01 -1.86844524e+00  5.42910749e-01
  1.57936282e+00  2.60141088e+00 -1.12383191e+00 -7.07873860e-01
 -2.38663778e+00 -2.59775467e+00  3.14158417e+00  2.36892825e+00
 -6.49058720e-01 -2.82836689e+00  1.87907744e+00 -1.39811255e-01
 -2.06418854e+00  1.97154492e+00  1.37031776e+00 -7.50106218e-01
  1.12258502e+00 -2.09764025e+00 -5.21247854e-01  2.34329990e+00
 -9.24613395e-02  6.93571864e-01  2.61501009e+00  1.35532462e+00
  2.42654436e+00  2.79304283e+00  2.54711652e+00 -2.75725512e+00
  1.82164832e-01 -7.63423410e-01  1.68192701e+00  2.81353173e+00
  4.79058265e-02 -2.31893753e+00  2.94918044e+00 -3.09266539e+00
  5.80394094e-01 -6.23729036e-01 -1.76127738e+00  3.10452303e+00
 -2.00462992e+00 -1.66812311e+00 -2.54516539e+00  2.35575214e+00
 -2.41872832e+00  2.14008714e+00  1.85361513e+00  1.30069103e+00
  2.64471132e+00  2.86777416e+00  2.01631270e+00  1.41693078e+00
 -1.53978113e+00 -2.14383920e+00  1.26673668e+00]
Mon Nov 18 02:37:16 2024,736,0.03199996523724563,[-2.76444467e+00  2.14244600e+00 -2.11073220e+00 -2.90517740e-03
  3.14441032e-01 -2.72185252e+00  3.05193415e+00  1.97436111e+00
  1.22801972e+00 -1.38105914e+00  6.63808499e-01  9.16000384e-01
  1.22695216e+00 -1.67787577e+00  7.95844014e-01  2.83113953e+00
 -6.18326866e-01 -6.75293518e-01 -1.86829347e+00  5.42758979e-01
  1.57951459e+00  2.60125911e+00 -1.12398368e+00 -7.07722091e-01
 -2.38648601e+00 -2.59760290e+00  3.14143240e+00  2.36908002e+00
 -6.48906950e-01 -2.82821512e+00  1.87922921e+00 -1.39963025e-01
 -2.06403678e+00  1.97139315e+00  1.37016599e+00 -7.50257988e-01
